,dataset,fold,ta_name,metric_error,metric_error_val,time_train_s,time_infer_s,method_subtype,n_samples_train_per_fold,n_features
10638,website_phishing,3,NeuralNetFastAI,0.23849496846900772,0.21879399562562538,2173.3585579395294,7.442051410675049,tuned_ensemble,902,9
10639,website_phishing,4,NeuralNetFastAI,0.2557262413132424,0.20058779387039466,2279.667599439621,6.578922748565674,tuned_ensemble,902,9
10640,website_phishing,5,NeuralNetFastAI,0.2228781755070145,0.2129962071935161,2282.2458136081696,6.206644535064697,tuned_ensemble,902,9
10641,website_phishing,6,NeuralNetFastAI,0.20204759036177586,0.23731343507711603,2270.1939890384674,5.724947929382324,tuned_ensemble,902,9
10642,website_phishing,7,NeuralNetFastAI,0.2825435533241354,0.2164143441519164,2237.868258714676,5.866048574447632,tuned_ensemble,902,9
10643,website_phishing,8,NeuralNetFastAI,0.26582869989749675,0.2023036575784207,2416.3235743045807,8.573005199432373,tuned_ensemble,902,9
10644,website_phishing,9,NeuralNetFastAI,0.2543193643100047,0.2047720304137445,2320.889993906021,5.38254714012146,tuned_ensemble,902,9
10645,website_phishing,10,NeuralNetFastAI,0.2284178909492978,0.22231315529962456,2245.8270909786224,8.283900499343872,tuned_ensemble,902,9
10646,website_phishing,11,NeuralNetFastAI,0.227685902171175,0.22290867028777095,2175.9983818531036,6.335435628890991,tuned_ensemble,902,9
10647,website_phishing,12,NeuralNetFastAI,0.2216015267243616,0.23032248470488342,2222.395805120468,6.427386045455933,tuned_ensemble,902,9
10648,website_phishing,13,NeuralNetFastAI,0.2351600729214039,0.20216061730292248,2337.0850665569305,5.101764678955078,tuned_ensemble,902,9
10649,website_phishing,14,NeuralNetFastAI,0.23347304933591753,0.21059115353853572,2204.6728222370148,6.652172565460205,tuned_ensemble,902,9
10650,website_phishing,15,NeuralNetFastAI,0.24101346569632162,0.207792424524589,2214.2350125312805,5.439369201660156,tuned_ensemble,902,9
10651,website_phishing,16,NeuralNetFastAI,0.25462721734278965,0.20585803678890033,2300.5836753845215,5.837652206420898,tuned_ensemble,902,9
10652,website_phishing,17,NeuralNetFastAI,0.23999549053666885,0.2151502393249896,2263.8861656188965,5.899470806121826,tuned_ensemble,902,9
10653,website_phishing,18,NeuralNetFastAI,0.22947139490518426,0.21844293102310078,2266.6189098358154,7.246482610702515,tuned_ensemble,902,9
10654,website_phishing,19,NeuralNetFastAI,0.28481098780696795,0.1958997540383717,2262.2590901851654,5.665237903594971,tuned_ensemble,902,9
10655,website_phishing,20,NeuralNetFastAI,0.22500328516214768,0.22071139847537916,2266.949955224991,6.7562642097473145,tuned_ensemble,902,9
10656,website_phishing,21,NeuralNetFastAI,0.270020069850753,0.20296389999614342,2424.0059628486633,2.9545786380767822,tuned_ensemble,902,9
10657,website_phishing,22,NeuralNetFastAI,0.2604313043105609,0.21224072524548762,2254.7678804397583,5.57530665397644,tuned_ensemble,902,9
10658,website_phishing,23,NeuralNetFastAI,0.2337784022458912,0.2329519104923293,2213.166985273361,6.050474166870117,tuned_ensemble,902,9
10659,website_phishing,24,NeuralNetFastAI,0.25761345103836675,0.2069044938884499,2236.3968698978424,4.011751651763916,tuned_ensemble,902,9
10660,website_phishing,25,NeuralNetFastAI,0.19811444856118904,0.23779457037547724,2250.080426931381,7.199373483657837,tuned_ensemble,902,9
10661,website_phishing,26,NeuralNetFastAI,0.23741666505398176,0.20921102716639103,2155.1536729335785,5.7249274253845215,tuned_ensemble,902,9
10662,website_phishing,27,NeuralNetFastAI,0.2415527748271545,0.19981512847954094,2192.6936156749725,5.122400760650635,tuned_ensemble,902,9
10663,website_phishing,28,NeuralNetFastAI,0.23321724087503148,0.2105426930374788,2279.222237586975,7.061352729797363,tuned_ensemble,902,9
10664,website_phishing,29,NeuralNetFastAI,0.23068753213583248,0.22321134214112542,2219.74352145195,5.797102212905884,tuned_ensemble,902,9
10665,wine_quality,0,NeuralNetFastAI,0.6448814681437091,0.6507143389645096,2283.895311355591,6.128213167190552,tuned_ensemble,4332,12
10666,wine_quality,1,NeuralNetFastAI,0.6722664833245366,0.6422523872356227,2336.52650308609,10.991764068603516,tuned_ensemble,4332,12
10667,wine_quality,2,NeuralNetFastAI,0.6463280622231459,0.6510067319002067,2301.165596961975,6.727737665176392,tuned_ensemble,4332,12
10668,wine_quality,3,NeuralNetFastAI,0.6837491096940467,0.6287744825154405,2365.778699159622,6.347252607345581,tuned_ensemble,4332,12
10669,wine_quality,4,NeuralNetFastAI,0.6265167419004442,0.6665759219245708,2316.7779610157013,7.909069538116455,tuned_ensemble,4332,12
10670,wine_quality,5,NeuralNetFastAI,0.6587174577234547,0.64362828748793,2398.668091058731,8.727117776870728,tuned_ensemble,4332,12
10671,wine_quality,6,NeuralNetFastAI,0.6557874491533185,0.649184021435618,2330.634021282196,8.049676179885864,tuned_ensemble,4332,12
10672,wine_quality,7,NeuralNetFastAI,0.678848907010621,0.6452329469683674,2350.740513563156,11.347066164016724,tuned_ensemble,4332,12
10673,wine_quality,8,NeuralNetFastAI,0.6429695822062227,0.649149408141064,2371.47812128067,6.293980360031128,tuned_ensemble,4332,12
10674,APSFailure,0,NeuralNetTorch,0.008322834214646191,0.011850255645037389,56.22827076911926,5.6046223640441895,default,50667,170
10675,APSFailure,1,NeuralNetTorch,0.009746373790349261,0.0102013228629515,85.20967364311218,5.78841757774353,default,50667,170
10676,APSFailure,2,NeuralNetTorch,0.010218867262074771,0.010519916923768191,58.02917838096619,5.676149129867554,default,50667,170
10677,APSFailure,3,NeuralNetTorch,0.013869959820890898,0.00890187838757106,60.002370834350586,5.423635959625244,default,50667,170
10678,APSFailure,4,NeuralNetTorch,0.00853226832854237,0.011610330825337134,77.6663269996643,5.639279127120972,default,50667,170
10679,APSFailure,5,NeuralNetTorch,0.008032827894933314,0.011342492177353392,65.99078464508057,5.651610374450684,default,50667,170
10680,APSFailure,6,NeuralNetTorch,0.011380300193779447,0.011921814311733336,98.21711683273315,5.631133794784546,default,50667,170
10681,APSFailure,7,NeuralNetTorch,0.008049768493120668,0.014453006581435002,86.02201700210571,5.728931427001953,default,50667,170
10682,APSFailure,8,NeuralNetTorch,0.010528362335695984,0.01298506710214098,85.73528981208801,5.561933994293213,default,50667,170
10683,Amazon_employee_access,0,NeuralNetTorch,0.16553391251296146,0.18358177166744793,60.36688470840454,0.4264061450958252,default,21846,9
10684,Amazon_employee_access,1,NeuralNetTorch,0.1604972515003279,0.19184784769251673,45.2695791721344,0.432819128036499,default,21846,9
10685,Amazon_employee_access,2,NeuralNetTorch,0.16815195046648757,0.18835206411156857,50.570273876190186,0.4143335819244385,default,21846,9
10686,Amazon_employee_access,3,NeuralNetTorch,0.14896350073617226,0.18798510003758406,47.8712317943573,0.3687751293182373,default,21846,9
10687,Amazon_employee_access,4,NeuralNetTorch,0.16368525588907112,0.18882984862856556,40.59006071090698,0.3936729431152344,default,21846,9
10688,Amazon_employee_access,5,NeuralNetTorch,0.17355321275429603,0.184681004294031,47.499109983444214,0.38141322135925293,default,21846,9
10689,Amazon_employee_access,6,NeuralNetTorch,0.16829532748905585,0.18841661588559844,46.05723166465759,0.5013656616210938,default,21846,9
10690,Amazon_employee_access,7,NeuralNetTorch,0.16392457339521194,0.18296510097094432,46.432589530944824,0.41354823112487793,default,21846,9
10691,Amazon_employee_access,8,NeuralNetTorch,0.17336575794840614,0.18560786954067032,44.90923094749451,0.4867973327636719,default,21846,9
10692,Another-Dataset-on-used-Fiat-500,0,NeuralNetTorch,742.7674922065685,785.4551106296499,15.828034162521362,0.06643533706665039,default,1026,7
10693,Another-Dataset-on-used-Fiat-500,1,NeuralNetTorch,767.5439276836446,760.543267456288,21.018351793289185,0.0680232048034668,default,1026,7
10694,Another-Dataset-on-used-Fiat-500,2,NeuralNetTorch,793.2150309265652,756.110896279942,23.89647364616394,0.07372379302978516,default,1026,7
10695,Another-Dataset-on-used-Fiat-500,3,NeuralNetTorch,790.3633305207791,752.9111551293747,23.965519905090332,0.06609106063842773,default,1026,7
10696,Another-Dataset-on-used-Fiat-500,4,NeuralNetTorch,782.0972605151651,747.1420100444142,41.395689964294434,0.11921143531799316,default,1026,7
10697,Another-Dataset-on-used-Fiat-500,5,NeuralNetTorch,752.2780345447405,755.309750109655,25.33057141304016,0.0813450813293457,default,1026,7
10698,Another-Dataset-on-used-Fiat-500,6,NeuralNetTorch,784.0190345016625,757.4871833881207,20.208797693252563,0.06852269172668457,default,1026,7
10699,Another-Dataset-on-used-Fiat-500,7,NeuralNetTorch,766.4487260489946,764.3354094898019,15.54529070854187,0.07140088081359863,default,1026,7
10700,Another-Dataset-on-used-Fiat-500,8,NeuralNetTorch,783.1051361301063,759.6285512402172,17.67573857307434,0.06264376640319824,default,1026,7
10701,Another-Dataset-on-used-Fiat-500,9,NeuralNetTorch,732.5280191124482,775.3669060234388,14.083264827728271,0.06632089614868164,default,1026,7
10702,Another-Dataset-on-used-Fiat-500,10,NeuralNetTorch,770.7063136341068,772.7605195570804,13.25719428062439,0.06446480751037598,default,1026,7
10703,Another-Dataset-on-used-Fiat-500,11,NeuralNetTorch,820.8089322734055,748.2583090677178,20.650575399398804,0.06257224082946777,default,1026,7
10704,Another-Dataset-on-used-Fiat-500,12,NeuralNetTorch,772.8570187467833,756.5962613244698,19.422024250030518,0.07459402084350586,default,1026,7
10705,Another-Dataset-on-used-Fiat-500,13,NeuralNetTorch,788.5700780070167,747.1878668204707,29.6097195148468,0.09935522079467773,default,1026,7
10706,Another-Dataset-on-used-Fiat-500,14,NeuralNetTorch,763.9766516053913,766.8445845658218,30.2883243560791,0.08524799346923828,default,1026,7
10707,Another-Dataset-on-used-Fiat-500,15,NeuralNetTorch,762.6790172417266,772.7169927630862,22.563621520996094,0.07223081588745117,default,1026,7
10708,Another-Dataset-on-used-Fiat-500,16,NeuralNetTorch,774.7631384828337,760.3354869967791,20.919787406921387,0.08795309066772461,default,1026,7
10709,Another-Dataset-on-used-Fiat-500,17,NeuralNetTorch,778.0574603298923,748.1848559148528,32.537994384765625,0.06663656234741211,default,1026,7
10710,Another-Dataset-on-used-Fiat-500,18,NeuralNetTorch,794.7623756302589,768.8549525035007,14.474431991577148,0.07880711555480957,default,1026,7
10711,Another-Dataset-on-used-Fiat-500,19,NeuralNetTorch,739.1746687846766,772.9544315747995,20.357589721679688,0.0712435245513916,default,1026,7
10712,Another-Dataset-on-used-Fiat-500,20,NeuralNetTorch,787.8321613089115,749.6532911585275,22.47711753845215,0.07545328140258789,default,1026,7
10713,Another-Dataset-on-used-Fiat-500,21,NeuralNetTorch,838.7545300959395,740.6211739183815,20.996752500534058,0.07344913482666016,default,1026,7
10714,Another-Dataset-on-used-Fiat-500,22,NeuralNetTorch,775.2320393670204,770.5607462803243,18.75562071800232,0.06700587272644043,default,1026,7
10715,Another-Dataset-on-used-Fiat-500,23,NeuralNetTorch,719.212711716884,781.5323281390679,21.10725164413452,0.09277939796447754,default,1026,7
10716,Another-Dataset-on-used-Fiat-500,24,NeuralNetTorch,813.2542353998812,737.2389136145379,18.317158699035645,0.06947851181030273,default,1026,7
10717,Another-Dataset-on-used-Fiat-500,25,NeuralNetTorch,756.7723898645643,777.6760875566556,10.751553058624268,0.0714731216430664,default,1026,7
10718,Another-Dataset-on-used-Fiat-500,26,NeuralNetTorch,770.49853576642,751.5494323579651,21.057777643203735,0.06499385833740234,default,1026,7
10719,Another-Dataset-on-used-Fiat-500,27,NeuralNetTorch,786.2133832468228,747.3286369206779,16.232197999954224,0.08159303665161133,default,1026,7
10720,Another-Dataset-on-used-Fiat-500,28,NeuralNetTorch,736.7529752778513,771.8908231915987,14.979709148406982,0.07489609718322754,default,1026,7
10721,Another-Dataset-on-used-Fiat-500,29,NeuralNetTorch,803.9110490362269,743.0736087006995,22.5271475315094,0.07259869575500488,default,1026,7
10722,Bank_Customer_Churn,0,NeuralNetTorch,0.1344754804478725,0.14338972601447453,22.315330505371094,0.1478438377380371,default,6667,10
10723,Bank_Customer_Churn,1,NeuralNetTorch,0.13267272119889062,0.1406763073015478,23.937214612960815,0.12903046607971191,default,6667,10
10724,Bank_Customer_Churn,2,NeuralNetTorch,0.14987908323002586,0.136375804445781,34.88983392715454,0.16352391242980957,default,6667,10
10725,Bank_Customer_Churn,3,NeuralNetTorch,0.1385026723136107,0.14264349918371488,22.131977081298828,0.11042022705078125,default,6667,10
10726,Bank_Customer_Churn,4,NeuralNetTorch,0.1500322407725354,0.13599658900286316,23.653327226638794,0.13756632804870605,default,6667,10
10727,Bank_Customer_Churn,5,NeuralNetTorch,0.1266612876553912,0.14403230848995974,24.834102153778076,0.14447283744812012,default,6667,10
10728,Bank_Customer_Churn,6,NeuralNetTorch,0.14515918779416948,0.13934436918514637,22.039689779281616,0.11897730827331543,default,6667,10
10729,Bank_Customer_Churn,7,NeuralNetTorch,0.14621384566381035,0.14013078632971332,19.06034207344055,0.13646340370178223,default,6667,10
10730,Bank_Customer_Churn,8,NeuralNetTorch,0.13705269396348418,0.14461104895651955,22.846726179122925,0.09880852699279785,default,6667,10
10731,Bioresponse,0,NeuralNetTorch,0.15205125433082622,0.1731668497431772,62.24780058860779,2.824972152709961,default,2501,1776
10732,Bioresponse,1,NeuralNetTorch,0.16669760917548526,0.1751825945820612,42.89084577560425,3.042356252670288,default,2501,1776
10733,Bioresponse,2,NeuralNetTorch,0.14210862883429254,0.165042959642411,46.62037539482117,2.7646524906158447,default,2501,1776
10734,Bioresponse,3,NeuralNetTorch,0.16387640478360033,0.1664049446129091,58.84345865249634,2.765631675720215,default,2501,1776
10735,Bioresponse,4,NeuralNetTorch,0.15212626606431912,0.16534825005474607,87.25610303878784,2.8837873935699463,default,2501,1776
10736,Bioresponse,5,NeuralNetTorch,0.1459119788765807,0.17152490628743666,53.24362778663635,2.777393341064453,default,2501,1776
10737,Bioresponse,6,NeuralNetTorch,0.16003850767322014,0.1557162417228789,45.966059923172,2.7280313968658447,default,2501,1776
10738,Bioresponse,7,NeuralNetTorch,0.15486209955236496,0.163523592379333,57.08818459510803,2.7602150440216064,default,2501,1776
10739,Bioresponse,8,NeuralNetTorch,0.14825587391959072,0.1631242673674177,50.53976511955261,2.7041361331939697,default,2501,1776
10740,Diabetes130US,0,NeuralNetTorch,0.335360522687459,0.35964698381845384,89.56782746315002,1.8121509552001953,default,47679,47
10741,Diabetes130US,1,NeuralNetTorch,0.35050397238837716,0.3436650631487269,78.23045372962952,1.8816287517547607,default,47679,47
10742,Diabetes130US,2,NeuralNetTorch,0.34964900501874285,0.35297673639141613,71.20363807678223,1.5977511405944824,default,47679,47
10743,Diabetes130US,3,NeuralNetTorch,0.3351035551772371,0.3634660807669222,80.1199197769165,1.7477242946624756,default,47679,47
10744,Diabetes130US,4,NeuralNetTorch,0.353534625751766,0.35389787341587775,78.13596057891846,1.9147038459777832,default,47679,47
10745,Diabetes130US,5,NeuralNetTorch,0.349380691106132,0.3471175621266145,82.68651008605957,1.8822157382965088,default,47679,47
10746,Diabetes130US,6,NeuralNetTorch,0.343240041218277,0.361812887186715,78.11930179595947,1.8739709854125977,default,47679,47
10747,Diabetes130US,7,NeuralNetTorch,0.33834907325852437,0.35255449041183207,81.3920693397522,1.8249800205230713,default,47679,47
10748,Diabetes130US,8,NeuralNetTorch,0.3488425834272437,0.35298418642112295,74.33798551559448,1.9837901592254639,default,47679,47
10749,E-CommereShippingData,0,NeuralNetTorch,0.2643333605269632,0.26048504758684,25.32500958442688,0.19310474395751953,default,7333,10
10750,E-CommereShippingData,1,NeuralNetTorch,0.2680731162473129,0.25734693325606117,23.931406259536743,0.17645764350891113,default,7333,10
10751,E-CommereShippingData,2,NeuralNetTorch,0.25442740046367784,0.2645882110370521,24.97998309135437,0.1516423225402832,default,7333,10
10752,E-CommereShippingData,3,NeuralNetTorch,0.2586108010625294,0.2661851876902266,29.278876066207886,0.1639254093170166,default,7333,10
10753,E-CommereShippingData,4,NeuralNetTorch,0.2526915170211239,0.2615132618564667,24.97865867614746,0.1661663055419922,default,7333,10
10754,E-CommereShippingData,5,NeuralNetTorch,0.2694432928241224,0.2511986631665696,38.817015409469604,0.19602060317993164,default,7333,10
10755,E-CommereShippingData,6,NeuralNetTorch,0.2664490558248137,0.26042985651480743,59.328972816467285,0.19184374809265137,default,7333,10
10756,E-CommereShippingData,7,NeuralNetTorch,0.25981673935576766,0.25766011784023957,24.14335608482361,0.1293926239013672,default,7333,10
10757,E-CommereShippingData,8,NeuralNetTorch,0.27592575588802604,0.2582879360412098,48.847126722335815,0.1446080207824707,default,7333,10
10758,Fitness_Club,0,NeuralNetTorch,0.20370160314579555,0.18500351050304564,9.083160400390625,0.42923641204833984,default,1000,6
10759,Fitness_Club,1,NeuralNetTorch,0.18575305034251133,0.17934949879492967,12.643945932388306,0.07527732849121094,default,1000,6
10760,Fitness_Club,2,NeuralNetTorch,0.1689405871079147,0.1985169822577667,9.607293128967285,0.07894706726074219,default,1000,6
10761,Fitness_Club,3,NeuralNetTorch,0.17013605571263213,0.19853118740855435,11.042932271957397,0.07765769958496094,default,1000,6
10762,Fitness_Club,4,NeuralNetTorch,0.19412133057553294,0.18687349366213524,10.079760313034058,0.07181072235107422,default,1000,6
10763,Fitness_Club,5,NeuralNetTorch,0.1997882637628554,0.18605666141672517,10.428238868713379,0.0962221622467041,default,1000,6
10764,Fitness_Club,6,NeuralNetTorch,0.17372246152678428,0.18601644956461216,21.205047369003296,0.061598777770996094,default,1000,6
10765,Fitness_Club,7,NeuralNetTorch,0.17753657564659675,0.19948293251132854,10.084824323654175,0.0712583065032959,default,1000,6
10766,Fitness_Club,8,NeuralNetTorch,0.20714231699939512,0.18126055522875184,12.718093872070312,0.06633234024047852,default,1000,6
10767,Fitness_Club,9,NeuralNetTorch,0.1711038160116889,0.20451629094042834,13.992325067520142,0.07053947448730469,default,1000,6
10768,Fitness_Club,10,NeuralNetTorch,0.18034497808307548,0.19133391100946529,9.505591630935669,0.06405854225158691,default,1000,6
10769,Fitness_Club,11,NeuralNetTorch,0.2081064730792498,0.17748913641625075,14.256335020065308,0.06829619407653809,default,1000,6
